AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
7.69,0.0,0.0,7.69,7.69,15.38,0.0,7.69,15.38,0.0,0.0,0.0,0.0,7.69,15.38,7.69,7.69,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,23.08,0.0,46.15,0.0,0.0,0.0,23.08,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,46.15,0.0,0.0,0.0,30.77,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,38.46,0.0,0.0,0.0,38.46,0.0
0.0,0.0,0.0,0.0,7.69,15.38,0.0,0.0,15.38,7.69,0.0,0.0,0.0,7.69,0.0,15.38,15.38,7.69,0.0,7.69
0.0,0.0,0.0,7.69,15.38,7.69,0.0,0.0,7.69,7.69,0.0,7.69,15.38,7.69,0.0,23.08,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.69,7.69,7.69,7.69,0.0,7.69,0.0,7.69,0.0,7.69,0.0,7.69,15.38,0.0,7.69,7.69,7.69
0.0,15.38,0.0,0.0,7.69,0.0,0.0,7.69,15.38,0.0,0.0,0.0,0.0,0.0,23.08,15.38,7.69,0.0,0.0,7.69
0.0,0.0,0.0,0.0,0.0,7.69,0.0,15.38,0.0,30.77,0.0,0.0,7.69,0.0,0.0,23.08,0.0,15.38,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.69,0.0,15.38,0.0,38.46,0.0,15.38,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0
7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,7.69,38.46,7.69,0.0,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0
0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,15.38,0.0,30.77,0.0,0.0,7.69,23.08,0.0
0.0,0.0,0.0,0.0,0.0,15.38,7.69,15.38,15.38,7.69,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,7.69,7.69
0.0,0.0,7.69,0.0,0.0,15.38,0.0,15.38,15.38,7.69,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,7.69,7.69
0.0,0.0,0.0,0.0,0.0,15.38,0.0,15.38,15.38,7.69,0.0,0.0,0.0,0.0,23.08,7.69,0.0,0.0,7.69,7.69
7.69,0.0,23.08,7.69,0.0,15.38,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,7.69,0.0,7.69,7.69
7.69,0.0,7.69,7.69,0.0,0.0,0.0,7.69,0.0,30.77,0.0,0.0,7.69,15.38,7.69,0.0,0.0,0.0,0.0,7.69
21.43,0.0,0.0,0.0,7.14,0.0,0.0,7.14,7.14,21.43,0.0,7.14,0.0,0.0,7.14,0.0,14.29,0.0,7.14,0.0
14.29,0.0,7.14,7.14,7.14,7.14,0.0,0.0,0.0,0.0,7.14,0.0,21.43,0.0,0.0,21.43,0.0,0.0,0.0,7.14
0.0,0.0,21.43,14.29,14.29,0.0,0.0,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0.0,21.43,0.0,0.0,0.0,7.14
0.0,0.0,14.29,0.0,14.29,21.43,0.0,7.14,7.14,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0
0.0,14.29,0.0,0.0,28.57,7.14,0.0,14.29,14.29,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,7.14,0.0,0.0
7.14,14.29,0.0,0.0,21.43,0.0,0.0,0.0,21.43,21.43,0.0,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0,0.0
14.29,0.0,0.0,0.0,14.29,14.29,0.0,21.43,0.0,14.29,0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,14.29,14.29,0.0,14.29,7.14,21.43,0.0,0.0,0.0,0.0,7.14,0.0,14.29,7.14,0.0,0.0
7.14,0.0,0.0,0.0,21.43,0.0,0.0,14.29,7.14,28.57,0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,21.43,0.0,0.0,7.14,7.14,28.57,0.0,0.0,7.14,0.0,0.0,14.29,7.14,7.14,0.0,0.0
14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,14.29,35.71,0.0,7.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14.29,0.0,0.0,14.29,7.14,0.0,7.14,14.29,21.43,7.14,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.14,7.14,7.14,21.43,7.14,35.71,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.14,14.29,0.0,0.0,0.0,7.14,7.14,0.0,0.0,21.43,0.0,7.14,14.29,14.29,0.0,7.14,0.0
0.0,14.29,0.0,0.0,7.14,0.0,0.0,7.14,14.29,21.43,7.14,0.0,7.14,0.0,7.14,0.0,0.0,14.29,0.0,0.0
0.0,0.0,0.0,0.0,7.14,21.43,0.0,7.14,7.14,14.29,0.0,7.14,14.29,0.0,7.14,14.29,0.0,0.0,0.0,0.0
7.14,0.0,0.0,7.14,7.14,21.43,0.0,7.14,14.29,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0
7.14,0.0,0.0,7.14,7.14,21.43,0.0,7.14,14.29,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,14.29,0.0
0.0,0.0,0.0,7.14,7.14,21.43,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,14.29,0.0,21.43,14.29,0.0
35.71,0.0,7.14,0.0,0.0,14.29,0.0,21.43,14.29,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.14,7.14,21.43,0.0,14.29,14.29,14.29,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,7.14,0.0
7.14,0.0,0.0,7.14,7.14,14.29,7.14,14.29,7.14,21.43,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0
0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,7.14,35.71,7.14,7.14,0.0,0.0,0.0,0.0,7.14,14.29,0.0,0.0
7.14,0.0,0.0,0.0,7.14,7.14,7.14,7.14,14.29,28.57,0.0,7.14,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0
14.29,0.0,14.29,0.0,0.0,0.0,0.0,14.29,21.43,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0
7.14,0.0,14.29,0.0,0.0,7.14,0.0,14.29,14.29,21.43,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0
0.0,0.0,14.29,0.0,0.0,7.14,0.0,7.14,14.29,21.43,14.29,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0
14.29,0.0,7.14,0.0,0.0,0.0,0.0,14.29,28.57,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0
0.0,0.0,0.0,0.0,0.0,21.43,0.0,21.43,7.14,35.71,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,0.0
28.57,0.0,0.0,0.0,7.14,0.0,0.0,14.29,21.43,21.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.57,0.0,0.0,0.0,0.0,0.0,0.0,14.29,21.43,28.57,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,0.0,0.0,0.0,0.0,7.14,0.0,28.57,21.43,21.43,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0
28.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,21.43,14.29,7.14,7.14,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0
0.0,0.0,21.43,0.0,0.0,0.0,0.0,28.57,14.29,14.29,0.0,7.14,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0
21.43,0.0,7.14,0.0,0.0,0.0,0.0,7.14,21.43,21.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0
0.0,0.0,0.0,7.14,7.14,0.0,0.0,14.29,28.57,7.14,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0
14.29,0.0,7.14,0.0,0.0,7.14,0.0,21.43,14.29,21.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0
7.14,0.0,0.0,0.0,0.0,14.29,0.0,14.29,21.43,28.57,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0
7.14,0.0,0.0,0.0,0.0,7.14,0.0,7.14,21.43,21.43,14.29,7.14,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0
14.29,0.0,7.14,0.0,0.0,0.0,7.14,7.14,7.14,21.43,0.0,0.0,0.0,7.14,0.0,7.14,7.14,14.29,0.0,0.0
0.0,0.0,0.0,0.0,28.57,14.29,0.0,0.0,28.57,21.43,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,21.43,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,7.14,0.0
7.14,0.0,7.14,0.0,14.29,0.0,0.0,14.29,14.29,21.43,0.0,14.29,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0
7.14,0.0,0.0,0.0,7.14,7.14,0.0,14.29,14.29,21.43,7.14,14.29,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0
7.14,0.0,0.0,0.0,7.14,7.14,0.0,7.14,14.29,28.57,0.0,14.29,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0
7.14,0.0,0.0,0.0,0.0,0.0,0.0,28.57,14.29,21.43,0.0,21.43,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0
14.29,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,28.57,7.14,7.14,0.0,0.0,7.14
0.0,14.29,0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,7.14,28.57,28.57,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,35.71,0.0,35.71,0.0,0.0,0.0,0.0,14.29
0.0,42.86,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,21.43,0.0,7.14,0.0,0.0
0.0,42.86,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,21.43,0.0,14.29,0.0,0.0
0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,35.71,7.14,0.0,0.0
0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,7.14,21.43,0.0,0.0,7.14,0.0,0.0,21.43,7.14,7.14,0.0,0.0
0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,7.14,14.29,0.0,0.0,7.14,0.0,0.0,21.43,7.14,14.29,0.0,0.0
0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,7.14,21.43,0.0,0.0,7.14,0.0,0.0,14.29,14.29,7.14,0.0,0.0
0.0,35.71,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,28.57,7.14,0.0,0.0,7.14
7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,7.14,0.0,0.0,14.29,0.0,14.29,0.0,7.14,0.0,14.29,0.0
20.0,0.0,0.0,6.67,0.0,6.67,0.0,6.67,20.0,6.67,13.33,0.0,6.67,0.0,0.0,0.0,0.0,13.33,0.0,0.0
20.0,0.0,0.0,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,13.33,26.67,0.0,6.67
20.0,13.33,13.33,0.0,0.0,13.33,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,6.67
0.0,6.67,20.0,6.67,0.0,6.67,6.67,26.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0
0.0,0.0,6.67,6.67,6.67,20.0,0.0,0.0,6.67,6.67,0.0,13.33,6.67,6.67,0.0,0.0,6.67,6.67,0.0,6.67
13.33,0.0,6.67,6.67,0.0,13.33,0.0,6.67,0.0,13.33,0.0,20.0,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0
26.67,0.0,0.0,0.0,6.67,6.67,0.0,0.0,20.0,26.67,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0
6.67,0.0,0.0,0.0,20.0,13.33,0.0,13.33,6.67,20.0,0.0,0.0,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0
6.67,0.0,0.0,0.0,13.33,13.33,0.0,20.0,6.67,20.0,0.0,0.0,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,20.0,6.67,0.0,20.0,13.33,6.67,0.0,13.33,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.67,13.33,0.0,6.67,6.67,13.33,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,26.67,0.0
0.0,0.0,0.0,0.0,6.67,20.0,0.0,20.0,13.33,26.67,0.0,0.0,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,46.67,0.0,13.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0
6.67,0.0,0.0,0.0,6.67,20.0,6.67,20.0,6.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0
6.67,0.0,0.0,0.0,0.0,20.0,6.67,20.0,6.67,26.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,13.33,0.0,20.0,20.0,26.67,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0,0.0,0.0
26.67,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,26.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.33,0.0,0.0,0.0,0.0,0.0,0.0,26.67,26.67,0.0,6.67,13.33,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0
13.33,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.67,6.67,6.67,6.67,0.0,0.0,0.0,13.33,0.0,0.0,6.67,0.0
20.0,0.0,0.0,13.33,0.0,6.67,0.0,6.67,6.67,13.33,0.0,0.0,6.67,13.33,0.0,6.67,6.67,0.0,0.0,0.0
6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,33.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,13.33,6.67,0.0
6.67,0.0,0.0,0.0,6.67,6.67,0.0,0.0,33.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,13.33,6.67,0.0
6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,33.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0
0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,33.33,26.67,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,6.67,0.0
0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,33.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,13.33,6.67,0.0
6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,20.0,26.67,0.0,6.67,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0
0.0,0.0,6.67,20.0,0.0,0.0,0.0,0.0,13.33,13.33,6.67,6.67,0.0,6.67,13.33,6.67,0.0,6.67,0.0,0.0
0.0,0.0,6.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,20.0,26.67,0.0,0.0,0.0,0.0,6.67
0.0,0.0,13.33,0.0,0.0,33.33,0.0,6.67,13.33,0.0,0.0,6.67,0.0,6.67,13.33,0.0,0.0,6.67,0.0,0.0
0.0,0.0,6.67,6.67,0.0,0.0,0.0,13.33,6.67,13.33,0.0,0.0,6.67,33.33,0.0,0.0,6.67,0.0,0.0,6.67
6.67,6.67,0.0,20.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,6.67,0.0,0.0,20.0,6.67,0.0,0.0,0.0,6.67
13.33,0.0,6.67,6.67,0.0,13.33,0.0,0.0,26.67,6.67,0.0,6.67,0.0,0.0,6.67,6.67,0.0,6.67,0.0,0.0
0.0,13.33,0.0,0.0,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,20.0,13.33,6.67,13.33,0.0,13.33
6.67,0.0,0.0,6.67,13.33,6.67,0.0,6.67,0.0,6.67,0.0,0.0,20.0,6.67,20.0,0.0,0.0,6.67,0.0,0.0
26.67,0.0,0.0,6.67,0.0,0.0,20.0,6.67,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,6.67
0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,6.67,33.33,0.0,20.0,0.0,0.0,6.67,0.0,6.67
13.33,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,20.0,0.0
13.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,26.67,0.0
13.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,20.0,6.67
6.67,0.0,0.0,0.0,0.0,6.67,0.0,20.0,33.33,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0
0.0,0.0,0.0,0.0,0.0,6.67,0.0,20.0,33.33,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,20.0,6.67,0.0
6.67,0.0,0.0,0.0,0.0,6.67,0.0,13.33,33.33,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,20.0,6.67,0.0
6.67,13.33,0.0,0.0,0.0,6.67,0.0,13.33,13.33,20.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,13.33,6.67,0.0
0.0,0.0,6.67,0.0,13.33,6.67,0.0,20.0,0.0,0.0,0.0,6.67,13.33,0.0,20.0,0.0,6.67,0.0,0.0,6.67
18.75,0.0,6.25,0.0,6.25,0.0,0.0,6.25,12.5,18.75,0.0,6.25,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0
18.75,12.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,6.25,6.25,6.25,0.0,6.25,0.0,18.75,6.25,6.25,0.0
6.25,12.5,0.0,0.0,0.0,6.25,6.25,6.25,0.0,0.0,0.0,6.25,6.25,6.25,6.25,6.25,18.75,6.25,6.25,0.0
0.0,12.5,12.5,0.0,0.0,12.5,0.0,25.0,0.0,0.0,0.0,6.25,0.0,0.0,18.75,0.0,6.25,0.0,6.25,0.0
6.25,0.0,0.0,6.25,6.25,6.25,6.25,0.0,12.5,0.0,6.25,0.0,25.0,6.25,6.25,0.0,0.0,6.25,6.25,0.0
0.0,0.0,0.0,6.25,0.0,6.25,6.25,12.5,0.0,6.25,0.0,0.0,0.0,18.75,6.25,31.25,0.0,6.25,0.0,0.0
0.0,0.0,0.0,0.0,25.0,18.75,0.0,6.25,6.25,31.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0
0.0,0.0,0.0,0.0,18.75,18.75,0.0,6.25,6.25,31.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0
0.0,0.0,0.0,0.0,12.5,18.75,0.0,6.25,6.25,31.25,0.0,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,0.0
6.25,0.0,0.0,0.0,12.5,18.75,0.0,6.25,6.25,12.5,12.5,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,0.0
12.5,0.0,0.0,0.0,12.5,12.5,0.0,18.75,12.5,12.5,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0
18.75,0.0,0.0,0.0,6.25,12.5,0.0,6.25,12.5,31.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,6.25,12.5,6.25,12.5,6.25,25.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12.5,6.25,18.75,6.25,12.5,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0,18.75,0.0,0.0
6.25,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,31.25,0.0,0.0,12.5,0.0,0.0,18.75,6.25,0.0,0.0,0.0
6.25,0.0,0.0,0.0,6.25,18.75,0.0,6.25,6.25,37.5,0.0,0.0,6.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.25,18.75,0.0,6.25,6.25,37.5,0.0,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,0.0
0.0,0.0,0.0,0.0,6.25,18.75,0.0,6.25,6.25,31.25,0.0,0.0,6.25,0.0,0.0,18.75,0.0,6.25,0.0,0.0
0.0,12.5,6.25,0.0,0.0,18.75,6.25,25.0,0.0,0.0,0.0,0.0,0.0,6.25,12.5,6.25,0.0,0.0,6.25,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,18.75,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,18.75,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
6.25,0.0,6.25,0.0,12.5,18.75,0.0,6.25,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.0,0.0,6.25,18.75,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
6.25,0.0,6.25,0.0,6.25,18.75,0.0,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0
12.5,0.0,6.25,0.0,0.0,12.5,6.25,12.5,12.5,25.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,6.25,0.0,18.75,31.25,0.0,12.5,0.0,6.25,6.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,12.5,31.25,0.0,12.5,0.0,12.5,6.25,0.0,6.25
6.25,0.0,0.0,6.25,0.0,12.5,0.0,12.5,6.25,31.25,0.0,6.25,0.0,0.0,0.0,6.25,6.25,6.25,0.0,0.0
6.25,0.0,0.0,0.0,0.0,12.5,6.25,18.75,0.0,31.25,0.0,0.0,6.25,0.0,0.0,12.5,0.0,6.25,0.0,0.0
12.5,0.0,0.0,0.0,0.0,12.5,0.0,6.25,6.25,37.5,0.0,6.25,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,43.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,43.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.75,0.0,6.25,12.5,12.5,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,18.75,6.25,6.25,0.0,0.0
6.25,0.0,0.0,0.0,6.25,12.5,6.25,0.0,6.25,18.75,0.0,0.0,6.25,0.0,25.0,0.0,0.0,12.5,0.0,0.0
0.0,0.0,0.0,0.0,18.75,18.75,0.0,6.25,18.75,0.0,6.25,0.0,6.25,0.0,18.75,0.0,0.0,0.0,0.0,6.25
0.0,25.0,0.0,0.0,6.25,12.5,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,31.25,0.0,0.0,6.25,0.0,6.25
0.0,0.0,12.5,18.75,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,6.25,12.5,12.5,0.0,0.0,0.0,12.5
0.0,12.5,0.0,0.0,12.5,0.0,6.25,0.0,18.75,6.25,6.25,0.0,12.5,0.0,0.0,12.5,0.0,6.25,6.25,0.0
0.0,12.5,0.0,0.0,18.75,6.25,0.0,6.25,12.5,6.25,0.0,0.0,18.75,0.0,12.5,6.25,0.0,0.0,0.0,0.0
0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,6.25,25.0,0.0,18.75,0.0,0.0,6.25,6.25,6.25
0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,6.25,31.25,0.0,18.75,0.0,0.0,6.25,6.25,6.25
0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,6.25,6.25,6.25,6.25,18.75,0.0,12.5,0.0,6.25
11.76,11.76,0.0,0.0,5.88,5.88,0.0,0.0,11.76,5.88,0.0,5.88,11.76,0.0,5.88,5.88,5.88,0.0,5.88,5.88
11.76,11.76,5.88,0.0,17.65,17.65,0.0,0.0,17.65,5.88,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0
5.88,0.0,0.0,0.0,5.88,0.0,0.0,0.0,41.18,29.41,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,0.0,5.88
5.88,0.0,23.53,17.65,0.0,0.0,0.0,0.0,0.0,11.76,0.0,5.88,0.0,0.0,0.0,17.65,5.88,0.0,0.0,11.76
5.88,5.88,0.0,0.0,5.88,11.76,0.0,5.88,5.88,0.0,0.0,5.88,5.88,0.0,5.88,0.0,29.41,5.88,5.88,0.0
17.65,11.76,0.0,0.0,17.65,0.0,5.88,5.88,11.76,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,5.88,0.0,0.0
17.65,11.76,0.0,0.0,17.65,0.0,5.88,5.88,11.76,0.0,0.0,5.88,5.88,0.0,5.88,0.0,0.0,11.76,0.0,0.0
